Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-254646,16/06/2020 9:44,Term 2,Welfare,Regional North and West,Hastings,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member reports welfare concerns for the a student that is continually absconding from school grounds. Parents have been notified. Supports are in place for the student and the school is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-254680,16/06/2020 9:52,Term 2,Violence,Regional North and West,Great Lakes,Assault,,,"A student has xxxxx assaulted another student on school grounds. Minor injuries were sustained and first aid was administered. Executive staff were notified who contacted parents and Police. Police attended and are investigating. Internal notifications have been made and supports are in place. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-254754,16/06/2020 10:11,Term 2,Welfare,Metropolitan South & South West,Fairfield,Attempted Suicide,,,Executive staff reports a student disclosed of an attempted suicide off school. No physical injuries displayed. Ambulance was called and assessed the student. Parent was notified and student was taken home and is currently in the care of the parent. Internal and external supports are in place.,1,On workplace grounds
S-2020-255150,16/06/2020 12:04,Term 2,Welfare,Regional North,Callaghan,Attempted Suicide,,,"Executive staff report that a student has been conveyed to hospital via ambulance from school grounds in a stable condition following a suicide attempt off school grounds. Students parents were notified and attended. Supports are in place. Director, Educational Leadership ill be notified.",1,On workplace grounds
S-2020-255294,16/06/2020 12:32,Term 2,Welfare,Regional South,Lake Illawarra North,Student Welfare Concerns,Absconding / Missing Student,,"School reports a student absconded from school grounds and was followed by staff. Emergency services were called and attended. Nil physical injuries. Student was conveyed to hospital via ambulance.  Parents were contacted. Executive staff were involved throughout the incident. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-255358,16/06/2020 12:55,Term 2,Emergency Situation,Regional North,Windsor,Utility Failure,,,"Executive staff report a phone outage on school grounds. Service provider has been notified and phone lines will be out for XXXX. School remains operational. Director, Education Leadership is aware.",1,On workplace grounds
S-2020-255674,16/06/2020 14:11,Term 2,Violence,Regional North and West,Great Lakes,Allegations Of Sexual  Assault,,,"A student disclosed being ####  assaulted to another student.  Carers contacted, reported to Police, report made to Child Protection Helpline, supports are in place for students.  Director will be notified.",1,On workplace grounds
S-2020-255823,16/06/2020 14:48,Term 2,Violence,Connected Communities,Connected Communities Team 2,Assault,,,"A student assaulted another student, on school grounds. An ambulance was called and the student was conveyed to hospital for treatment. The matter is being managed locally. Supports are being organised.",1,On workplace grounds
S-2020-255864,16/06/2020 14:57,Term 2,Welfare,Regional North and West,Upper Hunter,Attempted Suicide,,,"An executive staff member reports a student disclosed of an attempted suicide on school grounds. No physical injuries were sustained. Carers have been notified. Student is currently being monitored by staff and will be shortly be in the care of family members. Internal and external support is in place. #### has been followed. Director, Education Leadership is aware.",1,On workplace grounds
S-2020-256061,16/06/2020 15:33,Term 2,Violence,Metropolitan South,Canterbury,Indecent Assault,,Problematic and Harmful #### ised Behaviour,A student has inappropriately touched another student over clothing on school grounds. Employee reports this behvaiour is escalating. Executive staff were notified who contacted parents. Internal notifications have been made and supports are in place.  #####,1,On workplace grounds
S-2020-256062,16/06/2020 15:34,Term 2,Substances,Regional South,Goulburn,Usage and Consumption of Substances,,Student Welfare Concerns,A student has appeared to be under the influence of an unknown substance on school grounds. An ambulance was contacted which attended the school and assessed the student. The student subsequently left the school of their own volition. Parents have been notified. The student's whereabouts are currently unknown. Executive staff are aware. #### will be followed.,1,On workplace grounds
S-2020-256176,16/06/2020 15:59,Term 2,Welfare,Metropolitan South & South West,Chipping Norton,Self Harm,,Suicidal Intentions,"Executive staff member reports concerns for a student who sustained injuries due to self harm off school grounds. Student has also expressed suicidal intentions on school grounds. Parents, ambulance and police were contacted and attended. Student was found in possession of a weapon which was confiscated and given to parents by police. Student was released into the care of parents. #### has been followed and supports will be organised. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-256456,17/06/2020 8:40,Term 2,Violence,Rural North,Peel,Assault,,,"A number of students became involved in a physical altercation resulting in employees requiring to xxxxx xxxxx. No known injuries, reported to Police, Director and Media notified.",1,On workplace grounds
S-2020-256545,17/06/2020 9:10,Term 2,Violence,Regional South,Yass,Allegations Of Sexual  Assault,,Staff Welfare Concerns,"An employee reports allegations of inappropriate behaviour by another employee following an incident that occurred on school grounds. The matter is being investigated. Supports have been offered. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-256554,17/06/2020 9:13,Term 2,Malicious Use of Technology,Metropolitan North,Hornsby,Sexting,,Problematic and Harmful #### ised Behaviour,"A student has been sending,  receiving and sharing inappropriate images an footage from an unknown person over social media. Executive staff were notified who contacted parents. Parents will report to Police. Internal notifications have been made and supports are in place. #####",1,On workplace grounds
S-2020-256833,17/06/2020 10:21,Term 2,Violence,Regional North and West,Macquarie,Assault,,Threat / Intimidation / Offens. Conduct,A student has assaulted an employee and made xxxxx comments to the employee and another employee on school grounds. A employee was impacted. Support services are available. Carer was notified. Executive was informed.,1,On workplace grounds
S-2020-259117,17/06/2020 12:46,Term 2,Violence,Rural South and West,Temora,Assault,,,"One student assaulted another student on school grounds, causing injuries. First aid was applied and the student will be seeking further medical treatment. The incident was reported to police who are investigating. There xxxxx video footage of the assault. The school is also managing the matter locally. Support is in place.",1,On workplace grounds
S-2020-259142,17/06/2020 12:52,Term 2,Violence,Metropolitan North,The Forest,Accidental Assault,,,An Employee has sustained an injury on school grounds due to contact with a student. First aid administered. Employee sought further medical treatment. Executive staff are aware.,1,On workplace grounds
S-2020-259478,17/06/2020 13:12,Term 2,Emergency Situation,Regional North,Mooney Mooney,Utility Failure,,,An employee reports a sewer failure on school grounds. The area was closed off and a plumber attended to resolve the issue. Executive staff were notified. Internal notifications have been made.,1,On workplace grounds
S-2020-259697,17/06/2020 13:58,Term 2,Violence,Regional South,Yass,Indecent Assault,,,"An executive staff member reports a student disclosed an incident of indecent assault by another student on school grounds. Parents and Police were contacted. #### has been followed. Support plans are in place for the student. The Director, Educational leadership will be made aware.",1,On workplace grounds
S-2020-259800,17/06/2020 14:27,Term 2,Violence,Rural South and West,Griffith,Assault,,,"An employee was assaulted off school grounds. Police and ambulance were contacted and attended. The employee was released into xxxxx xxxxx care after being assessed by paramedics. The matter was reported to the Principal who inturn advised the Director of Educational Leadership, Executive Director and Media unit. Support has been arranged. All staff have been briefed and offered support.",1,On workplace grounds
S-2020-260138,17/06/2020 15:56,Term 2,Violence,Metropolitan South,Iron Cove,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff member reported the assault of an employee by a student on school grounds, as well as the threat and intimidation of other students. No first aid was required. The student is away from school grounds. Parents have been notified and supports will be put in place.",1,On workplace grounds
S-2020-260250,17/06/2020 16:24,Term 2,Weapon,Rural South and West,Eden-Monaro,Possession of a Weapon,,Staff Welfare Concerns,"A staff member has expressed concerns regarding a student threatening another student on school grounds with a weapon. Weapon has been confiscated and is currently in the school's possession. No physical injuries. Staff member has been impacted. School will continue to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-260262,17/06/2020 16:30,Term 2,Violence,Metropolitan South & South West,Sutherland,Assault,,,"xxxxx students were involved in a physical altercation on school grounds. The incident was filmed by other students. Staff intervened and managed the situation. No physical injuries sustained. Media Unit has been contacted. Supports are in place. Police will be contacted. The school will be managing the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-260263,17/06/2020 16:31,Term 2,Violence,Rural North,Mooki,Assault,,,An employee has sustained an injury by a student on school grounds. Police were called and attended. Carer was contacted. The employee was conveyed to hospital by xxxxx xxxxx for medical treatment. The school is managing the matter. Supports are in place for the employee. School executive staff are aware.,1,On workplace grounds
S-2020-260406,18/06/2020 8:09,Term 2,Emergency Situation,Regional South,Lake Illawarra South,Utility Failure,,,"A staff member has reported a power outage on school grounds. Contractors are on site and executive staff are aware. The school remains operational at this stage. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-260436,18/06/2020 8:38,Term 2,Emergency Situation,Rural South and West,Orange,Utility Failure,,,"Executive staff reports that the school will be non operational today due to a plumbing issue impacting the school. Contractors are on site and will rectify the issue. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-260467,18/06/2020 8:54,Term 2,Violence,Regional North,Glenrock,Allegations Of Sexual  Assault,,Child Protection,A student has disclosed to a group of students allegations of ####  assault that occurred off school grounds involving a community member.  Students were impacted and informed their parents who notified executive staff. Internal notifications are being made and Police will be contacted.,1,On workplace grounds
S-2020-260657,18/06/2020 10:06,Term 2,Welfare,Rural South and West,Albury,Student Welfare Concerns,Absconding / Missing Student,,School advises a student absconded school grounds. Parents contacted. Police notified. Student was located and has been conveyed home by parent. Nil injuries. Executive staff are aware.,1,On workplace grounds
S-2020-260936,18/06/2020 11:15,Term 2,Violence,Rural North,Lennox Coast,Indecent Assault,,,"Executive staff report students were involved inappropriate behaviour on school grounds. Parents had been advised. Supports are in place for students involved. 
####",1,On workplace grounds
S-2020-261522,18/06/2020 13:57,Term 2,Substances,Metropolitan South & South West,Liverpool,Usage and Consumption of Substances,,,"Executive staff reports a student consumed a high volume of XXXX and an illicit drug off school grounds. Parents were contacted. First aid was administered. The student was conveyed to hospital via ambulance. Supports are in place.  Director, Educational, Leadership will be made aware.",1,On workplace grounds
S-2020-261669,18/06/2020 14:39,Term 2,Violence,Regional South,Goulburn,Accidental Assault,,Accidental Assault,"A student has sustained injury due to an accidental assault involving another student on school grounds. First-aid applied. Parents and emergency services were contacted. Student was transported to hospital in a stable condition. Executive staff are aware and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-261796,18/06/2020 15:09,Term 2,Violence,Regional South,Lake Illawarra North,Indecent Assault,,,"Executive staff report a student was allegedly indecently assaulted by another student on school grounds. Parents of both students have been notified.  School is managing the matter.  Supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-261846,18/06/2020 15:18,Term 2,Violence,Metropolitan South & South West,St Andrews,Indecent Assault,,,"An executive staff member reports a student has indecently assaulted another student on school grounds. #### has been followed. Police will be contacted. Parents to be informed. Supports are in place. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-261921,18/06/2020 15:35,Term 2,Welfare,Metropolitan South,Parramatta,Attempted Suicide,,,"Executive staff reporting a student has attempted suicide on school grounds. Incident witnessed by students. No physical injures sustained. Parents contacted and collected student. School managing the matter and  Supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-261931,18/06/2020 15:37,Term 2,Welfare,Metropolitan North,Pittwater,Student Welfare Concerns,Absconding / Missing Student,,"Executive staff member has reported concerns for a student that was away from school grounds and home for an extended period of time The student has since been located. Police were contacted and attended  the school. Ambulance was contacted and transported the student to hospital for further medical treatment. Parents are aware. Supports are in place. Director, Educational, Leadership will be made aware.",1,On workplace grounds
S-2020-262172,18/06/2020 16:35,Term 2,Weapon,Metropolitan North,Mount Druitt,Possession of a Weapon,,Assault,Executive staff member reports a student was in possession of a weapon and threatened another student. Nil injuries. Parents were contacted. Counselling supports are being organised for the student. #### will be followed. Director Educational Leadership will be informed.,1,On workplace grounds
S-2020-262333,19/06/2020 9:06,Term 2,Welfare,Metropolitan South & South West,Liverpool,Attempted Suicide,,,"A student attempted suicide while they were at home this morning, then they attended school. The student did not present well at school and an ambulance was called. The student has been conveyed to hospital for treatment. The school is managing the matter locally and supports are in place. EAP details provided.",1,On workplace grounds
S-2020-262409,19/06/2020 9:36,Term 2,Violence,Regional North and West,Hunter,Accidental Assault,,,"A student accidentally assaulted another student, on school grounds, causing an injury. First aid was applied and an ambulance was called. The student was conveyed to hospital for treatment. The matter is being managed locally and the student?s parents were contacted.",1,On workplace grounds
S-2020-262482,19/06/2020 9:57,Term 2,Weapon,Regional North,Windsor,Possession of a Weapon,,,A student was in possession of a weapon on school grounds. The matter was escalated to executive staff. The weapon was secured and police are in attendance.,1,On workplace grounds
S-2020-262691,19/06/2020 10:50,Term 2,Violence,Metropolitan South & South West,Cowpasture,Allegations Of Sexual  Assault,,,A student disclosed historical and current abuse from a family member. The matter was escalated to executive staff. Police and ambulance were contacted. The student was admitted to hospital. The Director of Educational Leadership has been advised. Support is being arranged.,1,On workplace grounds
S-2020-262991,19/06/2020 12:01,Term 2,Violence,Metropolitan North,The Ponds,Indecent Assault,,,Employee has been indecently assaulted by a student on school grounds. School will continue to manage. Supports are in place. Executive staff are aware.,1,On workplace grounds
S-2020-262992,19/06/2020 12:01,Term 2,Violence,Rural South and West,Albury,Indecent Assault,,Problematic and Harmful #### ised Behaviour,"A student has inappropriately touched another student under clothing at an after school activity on school grounds. Executive staff were notified who contacted parents. Internal notifications  have been made and supports are in place. The Director, Educational Leadership has been notified. #####",1,On workplace grounds
S-2020-263062,19/06/2020 12:30,Term 2,Violence,Metropolitan North,Quakers Hill,Assault,,,"An executive staff member reports a student has assaulted another student on school grounds. First aid has been administered. Parents have been contacted. Parents have conveyed the student for medical treatment. Police will be contacted. The school is managing the matter. Supports are in place for both students. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-263164,19/06/2020 13:03,Term 2,Welfare,Rural South and West,Eden-Monaro,Self Harm,,Student Behaviour,"A student has sustained an injury due to attempt to harm themselves on school grounds. School went into lockdown. Police, paramedics and carer attended. Student was taken to hospital via ambulance. School is now fully operational. Director, Education Leadership was notified.  #### will be followed. Support services will be made available to students.",1,On workplace grounds
S-2020-263344,19/06/2020 14:00,Term 2,Emergency Situation,Regional South,Lake Illawarra South,Utility Failure,,,"Executive staff member reports that the school will be non operational on the XXXX due to a power outage. School is managing the matter.  Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-263376,19/06/2020 14:07,Term 2,Violence,Regional South,Wollondilly,Assault,,,Executive staff member reported an assault by a student on a number of other students. First aid has been applied. Parents are being notified. The school continues to manage the matter.,1,On workplace grounds
S-2020-263379,19/06/2020 14:09,Term 2,Weapon,Metropolitan South & South West,Eastern Creek,Possession of a Weapon,,Unauthorised Entry / Trespass,An unknown member of the community trespassed on school grounds in possession of a weapon and was behaving in a threatening manner. The school was placed into lockdown and police were contacted. Police attended and removed the trespasser off school grounds. The school returned to normal operations. The Director of Education Leadership will be notified.,1,On workplace grounds
S-2020-263558,19/06/2020 14:58,Term 2,Violence,Regional South,Macarthur,Assault,,,"An executive staff member reports a student has assaulted another student on school grounds. No first aid required. Parents were notified. The incident was filmed by another student. Media unit will be notified. The school is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-263592,19/06/2020 15:05,Term 2,Violence,Regional South,Campbelltown,Assault,,,"A student has assaulted another student on school grounds. An injury was sustained. First aid was offered. Police were contacted. All students xxxxx in xxxxx. School is now fully operational. Director, educational Leadership will be informed.",1,On workplace grounds
S-2020-263596,19/06/2020 15:06,Term 2,Violence,Regional North and West,Lithgow,Indecent Assault,,,"Executive staff reports that a student has made allegations of indecent assault against another student on school grounds. The student is currently at school awaiting collection by parents who have been notified. Police have been notified. #### will be followed and the Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-263625,19/06/2020 15:13,Term 2,Violence,Regional North,Callaghan,Indecent Assault,,,"Executive staff member reports that a student has allegedly been indecently assaulted by another student on school grounds. Carer and parents are aware. Police will be contacted. #### has been followed and supports will be organised. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-263813,19/06/2020 15:50,Term 2,Violence,Metropolitan South & South West,Cowpasture,Assault,,,"An executive staff member reports a xxxxx has assaulted an employee on school grounds. First aid has been administered. An ambulance has been called. Police have been notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-263871,19/06/2020 16:03,Term 2,Emergency Situation,Metropolitan South,Parramatta,Utility Failure,,,"Executive staff member reports XXXX students were confined in the school elevator for a short period due to a malfunction. No injuries sustained. Parents were notified. School remains operational. Media Unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-263892,19/06/2020 16:08,Term 2,Welfare,Metropolitan North,Carlingford,Student Behaviour,,,"An employee reports damage to school property following an incident involving a student in an escalated state. xxxxx xxxxx are in place for the student and executive staff are aware. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-264175,22/06/2020 7:49,Term 2,Violence,Metropolitan South & South West,St Andrews,Indecent Assault,,Threat / Intimidation / Offens. Conduct,A student has threatened and inappropriately touched another student on school grounds. Executive staff have been notified. Internal notifications have been made and parents will be contacted. Supports are in place. #####,1,On workplace grounds
S-2020-264280,22/06/2020 8:58,Term 2,Violence,Rural North,Lismore,Indecent Assault,,Problematic and Harmful #### ised Behaviour,"A student has inappropriately touched another student on school grounds. Executive staff were notified who have contacted parents. Internal notifications have been made and supports are in place. The Director, Educational Leadership has been notified. #####",1,On workplace grounds
S-2020-264281,22/06/2020 9:00,Term 2,Violence,Rural North,Clarence Valley,Assault,,,"An employee reports of a physical altercation between xxxxx students on school grounds. First aid was administered. Parents and carers have been contacted. The school is managing the matter. Supports are in place for the employee and students. Executive staff are aware. The Director, Educational Leadership has been made aware.",1,On workplace grounds
S-2020-264456,22/06/2020 9:46,Term 2,Emergency Situation,Metropolitan North,Pittwater,Police Operation,,,"XXXX students were arrested by police after a non school related incident. One was arrested at their home address and one was arrested at school. Police are investigating. Director, Educational Leadership aware. Parents informed.",1,On workplace grounds
S-2020-264502,22/06/2020 9:53,Term 2,Violence,Rural South and West,Albury,Indecent Assault,,,A student has inappropriately touched another student over clothing on school grounds. Executive staff were notified and internal notifications have been made.  #####,1,On workplace grounds
S-2020-265241,22/06/2020 12:44,Term 2,Welfare,Rural South and West,Albury,Student Welfare Concerns,Absconding / Missing Student,Usage and Consumption of Substances,"Executive staff member reports that a student has been away from school for a period of time. Police are aware and will investigate. The student previously disclosed the use of illicit substances off school grounds. #### has been followed and supports will be organised. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-265284,22/06/2020 12:57,Term 2,Violence,Regional North and West,Maitland,Assault,,,"An employee reports a physical assault by a student in an escalated state. No injuries were sustained and the school is managing the incident locally. Parents were xxxxx. Executive staff and the Director, Educational leadership is aware.",1,On workplace grounds
S-2020-265569,22/06/2020 14:08,Term 2,Violence,Metropolitan South & South West,Glenfield,Assault,,,"A student has been xxxxx as a result of a physical assault from another student on school grounds. Executive staff were notified who contacted parents and the ambulance. Internal notifications have been made. School will follow up with parent regarding students condition. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-265596,22/06/2020 14:19,Term 2,Welfare,Metropolitan South & South West,St Andrews,Student Behaviour,,Contact With Sharp Objects,A student has sustained an injury due to xxxxx a xxxxx on school grounds. First aid was administrated. Parents notified. Paramedics conveyed the student to hospital. Executive was informed. ,1,On workplace grounds
S-2020-265606,22/06/2020 14:22,Term 2,Violence,Rural South and West,Gundagai,Assault,,,"The school reports a student has sustained an injury following a physical assault from another student on school grounds. An employee intervened and also sustained an injury. First aid was applied and the injured student was transported to hospital via an ambulance in a xxxxx xxxxx. the school currently managing the matter. The Director, Educational leadership will be made aware.",1,On workplace grounds
S-2020-265778,22/06/2020 15:09,Term 2,Violence,Regional North and West,Bathurst,Indecent Assault,,Staff Welfare Concerns,"A student has disclosed that an employee has inappropriately touched them during an incident on school grounds. Executive staff were notified who contacted parents. Internal notifications have been made and supports are in place. Police will be contacted and the Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-266037,22/06/2020 16:38,Term 2,Violence,Metropolitan South,Chullora,Assault,,,Executive staff reports an assault between xxxxx students off school grounds xxxxx school xxxxx. The incident was xxxxx by members of the public and other students. One student required first aid. Both sets of parents have been notified. Police will be notified and executive staff are continuing to investigate.,1,On workplace grounds
S-2020-266096,22/06/2020 16:59,Term 2,Violence,Rural South and West,Gundagai,Assault,,,"Executive staff reports that a xxxxx xxxxx came onto school grounds and assaulted xxxxx students before an employee intervened and the xxxxx xxxxx left the school. First aid was administered to the students. Parents of the students and police were notified and have attended the school. Police will continue to investigate. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-266350,23/06/2020 9:39,Term 2,Violence,Metropolitan South,Parramatta,Indecent Assault,,Assault,"An executive staff member reports an allegation of an employee being indecently assaulted by a student, resulting in the employee physically assaulting the student on school grounds. First aid was administered. An ambulance was called and the student was assessed by paramedics and released into the care of parents. The incident has been reported to XXXX and the school is further investigating. Supports are in place for the employee and student",1,On workplace grounds
S-2020-266971,23/06/2020 12:36,Term 2,Violence,Metropolitan South,Parramatta,Indecent Assault,,,XXXX students approached another XXXX students and inappropriately touched them. Parents contacted and Director notified.  Supports are in place for the students.,1,On workplace grounds
S-2020-266978,23/06/2020 12:39,Term 2,Violence,Metropolitan North,The Forest,Assault,,Threat / Intimidation / Offens. Conduct,"An executive staff member has reported a physical altercation between xxxxx students on school grounds. One student was injured and first aid was applied. Verbal threats were also made by students from another school over social media. Police were contacted and will attend school grounds. Supports have been put in place for the students. The Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-267072,23/06/2020 13:14,Term 2,Violence,Regional North,Blue Mountains,Assault,,Staff Welfare Concerns,"Executive staff member reports a parent has alleged that an xxxxx has assaulted a student on school grounds. The parents have reported the incident to police who are investigating. Employee is xxxxx xxxxx from school grounds. xxxxx has been notified. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-267158,23/06/2020 13:46,Term 2,Violence,Metropolitan South & South West,Eastern Creek,Assault,,,xxxxx students engaged in a physical altercation on school grounds. No first aid was administered. Medical treatment has been sought. The incident was filmed by other students. Parents have been notified. The school are managing the matter and supports are in place. Police have been notified. Executive staff are aware.,1,On workplace grounds
S-2020-267164,23/06/2020 13:48,Term 2,Violence,Metropolitan North,The Forest,Assault,,,An employee has sustained an injury after being assaulted by a student on school grounds. First aid applied and employee xxxxx at school. Parents were notified. Executive staff are aware.,1,On workplace grounds
S-2020-267338,23/06/2020 14:35,Term 2,Welfare,Metropolitan South & South West,Eastern Creek,Student Behaviour,,,"An executive staff member has reported that a student has sustained an injury due to the behaviour of another student on school grounds. First aid applied. Parents and emergency services were contacted and attended the school. Student was transported to hospital via ambulance in a xxxxx xxxxx. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-267688,23/06/2020 16:06,Term 2,Violence,Metropolitan North,Quakers Hill,Assault,,,"Executive staff reports that xxxxx students assaulted each other on school grounds. No injuries reported and no first aid required. The incident was filmed by other students. Parents have been notified and the school is managing the matter. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-267776,23/06/2020 16:39,Term 2,Welfare,Regional North,Hawkesbury,Student Welfare Concerns,Absconding / Missing Student,,"A student has absconded from school and current whereabouts are unknown. Parents are aware. School has notified the police. Director, Educational Leadership was notified. Support services are available.",1,On workplace grounds
S-2020-268073,24/06/2020 10:00,Term 2,Welfare,Metropolitan South & South West,Chipping Norton,Attempted Suicide,,Ingestion Of Object Or Substance,"An executive staff member reports a student sustained an injury after attempting suicide on school grounds. First aid was applied. Ambulance was contacted and the student was conveyed to hospital, accompanied by a staff member for further assessment. Parents were notified. Supports will be organised for the student. #### will be followed. The Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-268220,24/06/2020 10:37,Term 2,Emergency Situation,Metropolitan North,North Sydney,Police Operation,,Assault,"An executive staff member has reported that a student has accompanied police to assist with an investigation following and incident that occurred off school grounds. Parents are aware. Director, Educational Leadership  is aware.",1,On workplace grounds
S-2020-268383,24/06/2020 11:34,Term 2,Weapon,Connected Communities,Connected Communities Team 1,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,An executive staff member reports a student was found in possession of a weapon on school grounds. The student also used threatening language towards another student. Nil injuries sustained. The item has been confiscated and secured. Police to be contacted. Parents have been made aware of the incident. #### to be followed. Supports to be put in place. The school is managing the matter.,1,On workplace grounds
S-2020-268415,24/06/2020 11:41,Term 2,Violence,Regional North,Port Stephens,Assault,,,xxxxx students were involved in a physical altercation on the xxxxx on the way xxxxx from school.  Incident was filmed and footage has been deleted. Parents are aware. School is managing the incident locally. Media unit will be informed.,1,On workplace grounds
S-2020-268503,24/06/2020 12:05,Term 2,Violence,Metropolitan North,Mount Druitt,Assault,,,There was a physical assault on school grounds involving multiple students. An employee and students sustained injuries. Executive was  notified. Employee received first aid. Medical treatment will be sought. The school is managing the incident locally.,1,On workplace grounds
S-2020-268562,24/06/2020 12:33,Term 2,Violence,Metropolitan North,Mount Druitt,Assault,,,School reports a student assaulted and threatened another student on school grounds. One student sustained an injury. No first aid. Police and ambulance were contacted. Mandatory reporting has been followed. Director Educational Leadership has been informed. Counselling supports have been arranged.,1,On workplace grounds
S-2020-268585,24/06/2020 12:39,Term 2,Violence,Metropolitan South & South West,Cowpasture,Indecent Assault,,,"An executive staff member reports a student has made allegations of indecent assault involving XXXX other students on school grounds. Parents were notified and advised to contact the Police. #### will be followed. Internal and external supports are currently being arranged. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-268586,24/06/2020 12:39,Term 2,Violence,Regional North and West,Great Lakes,Indecent Assault,,,"An executive staff member reports a student has made allegations of being indecently assaulted by another student on school grounds. Parents have been notified. The school will continue to investigate. Supports are in place. #### has been followed. Director, Education Leadership will be notified.",1,On workplace grounds
S-2020-268754,24/06/2020 13:23,Term 2,Welfare,Regional North and West,Maitland,Self Harm,,,"A student self-harmed in front of a number of students.  First aid applied, parents contacted,  support and counselling provided, Director on site, Executive Director notified.",1,On workplace grounds
S-2020-268783,24/06/2020 13:31,Term 2,Welfare,Metropolitan North,Hornsby,Attempted Suicide,,,"Executive staff reports a student attempted suicide during class on school grounds. No physical injuries sustained. Student was assessed by staff. Parent was contacted and the student is currently in the care of their parent. Supports have been arranged. #### will be followed. Internal stakeholder will be advised. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-268896,24/06/2020 14:10,Term 2,Violence,Regional North,Tuggerah Lakes,Allegations Of Sexual  Assault,,,"An executive staff member reports allegations of ####  assault to a student off school grounds. Police and carers contacted.  Police attended school grounds. #### has been followed. School managing the matter and supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-268935,24/06/2020 14:19,Term 2,Welfare,Rural South and West,Narrandera,Student Behaviour,,Suicidal Intentions,"A student became distressed and disclosed suicidal ideations to staff on school grounds. Fire and rescue, an ambulance and police attended the school. The student has been conveyed to hospital for treatment. Supports are being organised.",1,On workplace grounds
S-2020-269006,24/06/2020 14:30,Term 2,Welfare,Metropolitan North,Cambridge Park,Self Harm,,,"A executive staff member reports a student suffered a medical episode after XXXX on school grounds, as an attempt of self harm. Student conveyed to Hospital. Parents contacted and supports are in place for the student.",1,On workplace grounds
S-2020-269053,24/06/2020 14:38,Term 2,Malicious Use of Technology,Metropolitan South & South West,Sutherland,Sexting,,,Employee reports that students sent inappropriate images of the employee to other students via social media. Internal stakeholders are being notified. Executive staff are aware. The school is managing the matter.,1,On workplace grounds
S-2020-269239,24/06/2020 15:11,Term 2,Violence,Rural South and West,Queanbeyan,Allegations Of Sexual  Assault,,,An executive staff member reports a parent of a student has made allegations of ####  assault against their child on school grounds. The Police have been informed and are investigating. #### will be followed. Director Educational Leadership is aware.,1,On workplace grounds
S-2020-269422,24/06/2020 15:51,Term 2,Substances,Metropolitan South,Canterbury,Possession of a Substance,,Student Behaviour,Executive staff reports that three students were found in possession of an illicit substance on school grounds.  The school went into a lockdown for a period of time but is now fully operational. Police attended. An ambulance was contacted as a student sustained an injury after damaging school property. First aid was administered and paramedics cleared the student. The school are managing the matter and supports are in place. #### has been followed. Director Educational Leadership is aware.,1,On workplace grounds
S-2020-269430,24/06/2020 15:59,Term 2,Violence,Metropolitan South & South West,Penrith,Allegations Of Sexual  Assault,,,"Executive staff member reports that a student has disclosed that they were allegedly #### assaulted by another student off school grounds. Parents and police will be contacted. #### will be followed and supports will be put in place. Director, Educational Leadership will be informed.",1,On workplace grounds
